fips,name,state,lat,lon,population
25023,25023,,41.9871959,-70.7419417,527602
25025,25025,,42.3385513,-71.018253,792647
25027,25027,,42.3116934,-71.940282,856858
26001,26001,,44.6575092,-83.2945804,10138
26003,26003,,46.5217365,-86.6571192,8911
26005,26005,,42.4212512,-86.2614034,119418
26007,26007,,44.894954,-83.4265739,28913
26009,26009,,45.0054553,-85.175639,23427
26011,26011,,44.0368327,-83.7406755,15009
26013,26013,,46.6958592,-88.3618101,8249
26015,26015,,42.5828109,-85.3145503,62014
26017,26017,,43.6997112,-83.9787007,104050
26019,26019,,44.6368444,-86.2319991,17926
26021,26021,,41.7913818,-86.7425435,154263
26023,26023,,41.9184551,-85.0668852,44677
26025,26025,,42.2429896,-85.0123853,134207
26027,26027,,41.9172431,-86.000142,51632
26029,26029,,45.6185538,-85.5436841,26109
26031,26031,,45.4760217,-84.4954307,25654
26033,26033,,46.3218192,-84.5206297,37091
26035,26035,,43.9911368,-84.8383253,30827
26037,26037,,42.950455,-84.5916949,78895
26039,26039,,44.6801748,-84.6113432,13102
26041,26041,,45.8052288,-86.9019375,36836
26043,26043,,46.0128332,-87.8661386,25954
26045,26045,,42.5895301,-84.8464499,108972
26047,26047,,45.5900944,-84.9868217,33946
26049,26049,,43.0210768,-83.7063718,406400
26051,26051,,43.9897504,-84.3898162,25344
26053,26053,,46.4880535,-89.788314,14858
26055,26055,,44.7186875,-85.5538484,94562
26057,26057,,43.2923259,-84.60469,41758
26059,26059,,41.9274606,-84.6374794,45673
26061,26061,,46.998427,-88.6519034,37485
26063,26063,,43.907616,-82.8570449,31542
26065,26065,,42.6035338,-84.3738107,285660
26067,26067,,42.9446503,-85.073766,66564
26069,26069,,44.3869118,-83.3801412,25262
26071,26071,,46.1702542,-88.5405261,11580
26073,26073,,43.6452331,-84.8394245,65623
26075,26075,,42.2484738,-84.4208679,160765
26077,26077,,42.2462657,-85.5328544,261280
26079,26079,,44.6788808,-85.0889915,17813
26081,26081,,43.0324971,-85.547446,654958
26083,26083,,47.3672969,-88.3513318,2052
26085,26085,,43.9951867,-85.8113997,12248
26087,26087,,43.0886327,-83.2243247,88644
26089,26089,,45.1461816,-86.051574,22251
26091,26091,,41.8960225,-84.0743563,99346
26093,26093,,42.6025316,-83.9117183,193234
26095,26095,,46.5109878,-85.5175518,5520
26097,26097,,46.1678678,-85.3037625,10814
26099,26099,,42.6715526,-82.9114562,879123
26101,26101,,44.2452677,-86.3275365,24939
26103,26103,,46.6565964,-87.5840278,66380
26105,26105,,43.9571957,-86.4429369,29103
26107,26107,,43.6352949,-85.3327509,40051
26109,26109,,45.5355685,-87.5014573,23477
26111,26111,,43.6482031,-84.3794144,83467
26113,26113,,44.325424,-85.0854708,15038
26115,26115,,41.916097,-83.4871059,154068
26117,26117,,43.3127822,-85.1494679,66430
26119,26119,,45.0241337,-84.1301067,9164
26121,26121,,43.4287388,-86.4209083,175633
26123,26123,,43.5627117,-85.7913723,49653
26125,26125,,42.6604518,-83.3842103,1271983
26127,26127,,43.6039542,-86.467177,26555
26129,26129,,44.3332801,-84.1280728,20745
26131,26131,,46.8353252,-89.2769121,5891
26133,26133,,43.9975523,-85.3222825,22917
26135,26135,,44.6872574,-84.1269054,8206
26137,26137,,45.0217871,-84.5766031,25016
26139,26139,,43.054969,-86.2193493,293713
26141,26141,,45.2523973,-83.4322825,12976
26143,26143,,44.3395168,-84.6112715,23458
26145,26145,,43.3282667,-84.05541,190540
26147,26147,,42.9288035,-82.6689135,160067
26149,26149,,41.9114878,-85.5228703,60828
26151,26151,,43.4491547,-82.6428148,40829
26153,26153,,46.0211217,-86.197029,8004
26155,26155,,42.9515446,-84.1463518,68203
26157,26157,,43.4879024,-83.436618,53288
26159,26159,,42.2821497,-86.3060762,75550
26161,26161,,42.2522168,-83.8434233,372428
26163,26163,,42.2846636,-83.2619533,1789781
26165,26165,,44.3313751,-85.5700462,33552
27001,27001,,46.6024464,-93.41976,15747
27003,27003,,45.2741098,-93.2427232,360773
27005,27005,,46.9376289,-95.7417568,34995
27007,27007,,47.8795077,-95.00505,46033
27009,27009,,45.7012249,-94.0014397,41087
27011,27011,,45.4199252,-96.4022263,5155
27013,27013,,44.0337104,-94.0640122,68575
27015,27015,,44.2465415,-94.7336472,25894
27017,27017,,46.6038184,-92.6710435,36145
27019,27019,,44.8213196,-93.8000913,105694
27021,27021,,46.9517447,-94.3337048,29917
27023,27023,,45.0286254,-95.5641082,12509
27025,27025,,45.5054439,-92.9038486,56328
27027,27027,,46.8983772,-96.4949007,64975
27029,27029,,47.5758729,-95.371117,8525
27031,27031,,47.7585562,-90.3443192,5574
27033,27033,,44.0106386,-95.1831523,11484
27035,27035,,46.4916528,-94.0707182,65879
27037,27037,,44.670893,-93.0624813,435863
27039,27039,,44.0207056,-92.8693529,20798
27041,27041,,45.9368351,-95.462155,38742
27043,27043,,43.6765219,-93.9472338,13933
27045,27045,,43.6791869,-92.0939369,21179
27047,27047,,43.6742019,-93.3502887,30882
27049,27049,,44.4061779,-92.7160003,47503
27051,27051,,45.9307426,-96.0106987,6045
27053,27053,,45.0061209,-93.4752279,1270283
27055,27055,,43.6669899,-91.5015556,18806
27057,27057,,47.0955506,-94.9132898,21219
27059,27059,,45.5624313,-93.2963388,40604
27061,27061,,47.4908166,-93.6111022,44969
27063,27063,,43.671111,-95.1497314,10016
27065,27065,,45.9477598,-93.2977883,16004
27067,27067,,45.1527137,-95.0049812,43504
27069,27069,,48.7760403,-96.7803493,4213
27071,27071,,48.2453743,-93.7828956,12203
27073,27073,,44.9998559,-96.176836,6753
27075,27075,,47.5171114,-91.4117038,10835
27077,27077,,48.7681003,-94.9046335,3757
27079,27079,,44.3734238,-93.7301433,28567
27081,27081,,44.4082382,-96.2720323,5655
27083,27083,,44.4091953,-95.8472678,25477
27085,27085,,44.8216571,-94.2723231,36662
27087,27087,,47.3283866,-95.8110885,5429
27089,27089,,48.3627284,-96.357761,9082
27091,27091,,43.6771732,-94.5470963,20070
27093,27093,,45.1231555,-94.527346,23268
27095,27095,,45.9290434,-93.6329964,26397
27097,27097,,46.0204839,-94.2666194,33876
27099,27099,,43.6662486,-92.7595136,39985
27101,27101,,44.0155943,-95.7615809,8224
27103,27103,,44.3588204,-94.2456844,34295
27105,27105,,43.6776863,-95.7631323,22223
27107,27107,,47.3294529,-96.4637757,6500
27109,27109,,43.9994993,-92.4100977,160928
27111,27111,,46.4057273,-95.7145815,59728
27113,27113,,48.069247,-96.0377254,14063
27115,27115,,46.1009402,-92.7630936,28997
27117,27117,,44.0153614,-96.2570147,9370
27119,27119,,47.7742536,-96.4000265,31303
27121,27121,,45.5896228,-95.4467052,11216
27123,27123,,45.0152037,-93.0999648,549377
27125,27125,,47.8654866,-96.08718,3921
27127,27127,,44.4035357,-95.2542415,15435
27129,27129,,44.7236969,-94.9556169,14768
27131,27131,,44.3507747,-93.298513,66795
27133,27133,,43.6695866,-96.2632376,9718
27135,27135,,48.7610683,-95.8215042,15321
27137,27137,,47.578635,-92.5145848,200311
27139,27139,,44.651805,-93.5337311,149568
27141,27141,,45.4531762,-93.76913,96295
27143,27143,,44.5757343,-94.2301232,14948
27145,27145,,45.5552345,-94.6104822,157638
27147,27147,,44.0152607,-93.2204527,37363
27149,27149,,45.5934609,-95.9923146,9669
27151,27151,,45.2758101,-95.6901243,9810
27153,27153,,46.0665694,-94.9005758,25121
27155,27155,,45.7699352,-96.4748315,3362
27157,27157,,44.2896337,-92.2334539,21425
27159,27159,,46.5869861,-94.9886078,14009
27161,27161,,44.0184598,-93.5898443,18972
27163,27163,,45.037929,-92.890117,264818
27165,27165,,43.9781089,-94.613798,11223
27167,27167,,46.3623354,-96.476657,6495
27169,27169,,43.9813526,-91.7770438,49889
27171,27171,,45.1750914,-93.9663964,139890
27173,27173,,44.7157358,-95.862756,9616
28001,28001,,31.4862243,-91.3517966,29927
28003,28003,,34.8865689,-88.5811091,34964
28005,28005,,31.2039333,-90.7955421,12718
28007,28007,,33.0904678,-89.5886219,18025
28009,28009,,34.8095927,-89.200213,7687
28011,28011,,33.7991391,-90.8841199,31301
28013,28013,,33.9366339,-89.3371142,13420
28015,28015,,33.4407948,-89.918887,10053
28017,28017,,33.9332767,-88.9475579,17100
28019,28019,,33.3459638,-89.2513319,8264
28021,28021,,31.9728096,-90.9154239,9115
28023,28023,,32.0453738,-88.6879756,15678
28025,28025,,33.65967,-88.782468,18768
28027,28027,,34.2303156,-90.6040104,21839
28029,28029,,31.8669151,-90.4487578,28453
28031,28031,,31.633331,-89.5488968,18491
28033,28033,,34.8749217,-89.9912114,183220
28035,28035,,31.1885802,-89.2594467,77743
28037,28037,,31.4777726,-90.8954573,7705
28039,28039,,30.8554305,-88.6422679,24260
28041,28041,,31.2128455,-88.6348108,13653
28043,28043,,33.770031,-89.8027405,21621
28045,28045,,30.3916415,-89.4827905,45911
28047,28047,,30.4165357,-89.0833762,207382
28049,28049,,32.2677879,-90.4660171,230772
28051,28051,,33.1259415,-90.0911968,17243
28053,28053,,33.1309962,-90.5234209,7916
28055,28055,,32.7555393,-91.0035351,1111
28057,28057,,34.2810747,-88.3631269,23863
28059,28059,,30.4560045,-88.6251005,142993
28061,28061,,32.0167482,-89.1191761,16406
28063,28063,,31.7336333,-91.0438779,7286
28065,28065,,31.5648075,-89.8270863,11372
28067,28067,,31.6166011,-89.1685317,67374
28069,28069,,32.7501361,-88.6256306,9211
28071,28071,,34.353078,-89.4853847,55727
28073,28073,,31.1975865,-89.5063691,63610
28075,28075,,32.4039981,-88.6604487,73756
28077,28077,,31.5500087,-90.1075299,12055
28079,28079,,32.7606302,-89.5222495,21452
28081,28081,,34.2923703,-88.6824388,83388
28083,28083,,33.5497896,-90.2949343,28555
28085,28085,,31.5352155,-90.4535663,34910
28087,28087,,33.4714237,-88.4397227,58904
28089,28089,,32.6343703,-90.0341603,108248
28091,28091,,31.2301672,-89.821712,24609
28093,28093,,34.7661897,-89.504231,34031
28095,28095,,33.8900295,-88.4850379,34448
28097,28097,,33.5007144,-89.6396251,9948
28099,28099,,32.752518,-89.1192743,29153
28101,28101,,32.4019702,-89.1184115,21385
28103,28103,,33.106606,-88.5661522,10410
28105,28105,,33.4223134,-88.8761514,51339
28107,28107,,34.3652052,-89.9630654,33300
28109,28109,,30.7747929,-89.5869043,55972
28111,28111,,31.1693073,-88.9887554,11611
28113,28113,,31.1775159,-90.3977254,40262
28115,28115,,34.2270808,-89.0372387,31136
28117,28117,,34.6205664,-88.5221836,25022
28119,28119,,34.2528327,-90.2901707,6327
28121,28121,,32.2671233,-89.946063,156052
28123,28123,,32.4119595,-89.5334861,28062
28125,28125,,32.8923946,-90.8276129,4160
28127,28127,,31.9025047,-89.9177086,26064
28129,28129,,32.019029,-89.4948763,14483
28131,28131,,30.790184,-89.112297,18356
28133,28133,,33.6055289,-90.5950901,26295
28135,28135,,33.9545292,-90.1722434,12917
28137,28137,,34.6495527,-89.9431054,28123
28139,28139,,34.7636183,-88.9188185,21877
28141,28141,,34.7388349,-88.2348272,18945
28143,28143,,34.6522011,-90.3717697,9949
28145,28145,,34.4895325,-89.0023393,27775
28147,28147,,31.164492,-90.1034306,13981
28149,28149,,32.3560946,-90.8523838,45141
28151,28151,,33.273174,-90.9444459,45616
28153,28153,,31.642503,-88.678214,19824
28155,28155,,33.6120605,-89.2839612,9938
28157,28157,,31.1610908,-91.3246169,8706
28159,28159,,33.0787236,-89.0373913,17846
28161,28161,,34.0306661,-89.7038072,12586
28163,28163,,32.7656747,-90.3879282,27924
29001,29001,,40.1906655,-92.6035922,25339
29003,29003,,39.9888628,-94.8035511,18023
29005,29005,,40.431846,-95.4375546,5312
29007,29007,,39.214481,-91.8434182,25223
29009,29009,,36.6993756,-93.8343344,34648
29011,29011,,37.5007989,-94.3440893,11712
29013,29013,,38.2572171,-94.3392459,16100
29015,29015,,38.3010358,-93.2879421,19351
29017,29017,,37.3184272,-90.0246452,10758
29019,29019,,38.9898614,-92.3102022,182170
29021,29021,,39.6603695,-94.8081728,85545
29023,29023,,36.7151802,-90.40313,42314
29025,29025,,39.6589977,-93.9791785,8856
29027,29027,,38.835547,-91.9234458,44449
29029,29029,,38.0265275,-92.7653271,43053
29031,29031,,37.3841408,-89.6856575,81086
29033,29033,,39.4273754,-93.5002266,8564
29035,29035,,36.9448579,-90.9457051,5365
29037,29037,,38.6464737,-94.3545467,106966
29039,29039,,37.7336549,-93.8500144,14184
29041,29041,,39.5179685,-92.9616205,7432
29043,29043,,36.9697388,-93.1876139,87824
29045,29045,,40.4072747,-91.729472,6649
29047,29047,,39.3155512,-94.4215024,250134
29049,29049,,39.6087233,-94.3958028,21095
29051,29051,,38.5032331,-92.2800271,77412
29053,29053,,38.8470929,-92.8100688,17397
29055,29055,,37.9665593,-91.3139358,23204
29057,29057,,37.4323495,-93.854878,7584
29059,29059,,37.6835825,-93.0338146,16946
29061,29061,,39.9628387,-93.970053,8427
29063,29063,,39.8946645,-94.4071901,11639
29065,29065,,37.6030721,-91.4897172,14585
29067,29067,,36.9465168,-92.5158918,11808
29069,29069,,36.1530246,-90.0622538,28592
29071,29071,,38.4130031,-91.072832,104331
29073,29073,,38.4411826,-91.5057795,14803
29075,29075,,40.2081271,-94.4053211,6231
29077,29077,,37.2581957,-93.3406409,296875
29079,29079,,40.1125409,-93.5650538,9901
29081,29081,,40.34562,-93.9925818,8229
29083,29083,,38.3864909,-93.7926278,21884
29085,29085,,37.9369099,-93.3229883,8429
29087,29087,,40.095724,-95.2190716,4295
29089,29089,,39.143365,-92.6959255,10147
29091,29091,,36.7743685,-91.8873677,39753
29093,29093,,37.6259709,-90.6995869,9606
29095,29095,,39.005364,-94.3432105,713229
29097,29097,,37.2051967,-94.3372594,122059
29099,29099,,38.2576296,-90.5436807,225913
29101,29101,,38.741528,-93.8118634,53889
29103,29103,,40.1368559,-92.1468345,3782
29105,29105,,37.6596977,-92.594843,35898
29107,29107,,39.0687048,-93.8026388,32752
29109,29109,,37.1065898,-93.8305507,38123
29111,29111,,40.0845592,-91.7288031,10031
29113,29113,,39.0622547,-90.9629165,58689
29115,29115,,39.8644404,-93.108019,11962
29117,29117,,39.778587,-93.5482013,15001
29119,29119,,36.6279546,-94.3437164,23267
29121,29121,,39.829795,-92.56434,15222
29123,29123,,37.4744807,-90.3434128,12597
29125,29125,,38.1626154,-91.923601,8457
29127,29127,,39.8075383,-91.6353791,28564
29129,29129,,40.4214135,-93.5676313,3561
29131,29131,,38.2166802,-92.4298762,24643
29133,29133,,36.826264,-89.2959286,12976
29135,29135,,38.6330371,-92.5836417,15723
29137,29137,,39.4982695,-92.0064582,8643
29139,29139,,38.9351835,-91.465427,11384
29141,29141,,38.4208062,-92.8748346,20883
29143,29143,,36.5942608,-89.6559485,16658
29145,29145,,36.9083713,-94.335034,58634
29147,29147,,40.3611359,-94.8831457,21571
29149,29149,,36.6853104,-91.4018272,8891
29151,29151,,38.4642535,-91.8595036,13372
29153,29153,,36.6495904,-92.4585492,8664
29155,29155,,36.2099162,-89.7859419,15949
29157,29157,,37.7111296,-89.8021249,19007
29159,29159,,38.7273667,-93.2852073,42919
29161,29161,,37.8663263,-91.7903492,44692
29163,29163,,39.3399592,-91.1716071,18052
29165,29165,,39.37869,-94.7614765,105189
29167,29167,,37.6167611,-93.4008166,31541
29169,29169,,37.8248346,-92.2070224,53460
29171,29171,,40.4786055,-93.0145314,4715
29173,29173,,39.5534554,-91.5247867,10318
29175,29175,,39.4392486,-92.4929595,24880
29177,29177,,39.3084005,-93.9957462,23080
29179,29179,,37.3664637,-90.9722821,6138
29181,29181,,36.6501703,-90.874834,11032
29183,29183,,38.7811023,-90.6749153,402377
29185,29185,,38.0422304,-93.7765602,9235
29186,29186,,37.8858449,-90.1615306,18406
29187,29187,,37.8107068,-90.4738684,67168
29189,29189,,38.6406881,-90.4460731,1001982
29195,29195,,39.1358403,-93.2041639,23278
29197,29197,,40.4693611,-92.5190156,4094
29199,29199,,40.4476855,-92.1428235,4760
29201,29201,,37.0477927,-89.5680975,38161
29203,29203,,37.1524984,-91.3913284,7185
29205,29205,,39.7975309,-92.0887194,6087
29207,29207,,36.8515565,-89.9474812,28812
29209,29209,,36.7458225,-93.4578424,31018
29211,29211,,40.209587,-93.1097826,6045
29213,29213,,36.6498267,-93.0428188,55854
29215,29215,,37.3142565,-91.9644783,24866
29217,29217,,37.8501957,-94.3415972,19831
29219,29219,,38.761902,-91.1593065,35033
29221,29221,,37.9426107,-90.8970179,23791
29223,29223,,37.1110737,-90.4539307,11298
29225,29225,,37.2808043,-92.8760795,38978
29227,29227,,40.4804994,-94.4191982,2004
29229,29229,,37.2676331,-92.479989,18244
29510,29510,,38.6356988,-90.2445816,302787
30001,30001,,45.1338633,-112.8928694,9391
30003,30003,,45.4078679,-107.5181619,13198
30005,30005,,48.4282823,-108.9676475,7051
30007,30007,,46.3298486,-111.4978728,6641
30009,30009,,45.2244683,-109.0285543,10488
30011,30011,,45.5168247,-104.5153243,1349
30013,30013,,47.3165751,-111.3502622,84178
30015,30015,,47.8868343,-110.4362004,5896
30017,30017,,46.2614136,-105.5503521,11968
30019,30019,,48.794429,-105.5417385,1739
30021,30021,,47.2661301,-104.8982713,9003
30023,30023,,46.0946716,-113.1416236,9380
30025,30025,,46.3181841,-104.4057182,3074
30027,30027,,47.2218156,-109.2329562,11464
30029,30029,,48.2954221,-114.0520587,103400
30031,30031,,45.5180536,-111.1639214,116725
30033,30033,,47.2671843,-106.9959912,972
30035,30035,,48.7056706,-112.9905023,13827
30037,30037,,46.3806243,-109.1745855,820
30039,30039,,46.3959554,-113.4273564,3333
30041,30041,,48.6319595,-110.106321,16297
30043,30043,,46.1242317,-112.0594284,12057
30045,30045,,47.032558,-110.30532,2004
30047,30047,,47.6429007,-114.0836866,31030
30049,30049,,47.1320133,-112.3733673,70340
30051,30051,,48.5596541,-111.0369242,2026
30053,30053,,48.5523847,-115.4631849,19674
30055,30055,,47.6296277,-105.757222,1805
30057,30057,,45.3252895,-111.9137914,8499
30059,30059,,46.5856996,-110.9217396,1932
30061,30061,,47.1296868,-115.0853849,4490
30063,30063,,47.0272632,-113.8926911,117379
30065,30065,,46.5052807,-108.4397631,4813
30067,30067,,45.4630812,-110.5349297,17072
30069,30069,,47.1419168,-108.2265753,434
30071,30071,,48.2501432,-107.9288973,4233
30073,30073,,48.2286037,-112.2207612,5974
30075,30075,,45.4089262,-105.555344,1759
30077,30077,,46.8442254,-112.9310998,6955
30079,30079,,46.8123837,-105.5039937,1227
30081,30081,,46.0777441,-114.105795,43790
30083,30083,,47.785633,-104.5634082,11375
30085,30085,,48.2827471,-104.9951698,10884
30087,30087,,46.1732061,-106.6667917,8464
30089,30089,,47.7564968,-115.1803062,12298
30091,30091,,48.7055228,-104.5339129,3522
30093,30093,,45.8962319,-112.6600714,35017
30095,30095,,45.6585447,-109.3815759,8916
30097,30097,,45.8112917,-109.944796,3690
30099,30099,,47.8190352,-112.2817249,6173
30101,30101,,48.6451246,-111.7334723,5013
30103,30103,,46.2294408,-107.2857723,693
30105,30105,,48.3498496,-106.6704238,7553
30107,30107,,46.4969673,-109.8576843,2082
30109,30109,,46.9629657,-104.2745184,1018
30111,30111,,45.9369867,-108.2766564,163593
31001,31001,,40.5206322,-98.5000441,31284
31003,31003,,42.1832253,-98.0580367,6310
31005,31005,,41.5719297,-101.6959166,472
31009,31009,,41.931945,-99.9964074,346
31011,31011,,41.7039345,-98.0704764,5413
31013,31013,,42.2103804,-103.0817795,10821
31015,31015,,42.8944477,-98.7730221,1812
31017,31017,,42.3595618,-99.9239198,2752
31019,31019,,40.8552654,-99.0749839,49840
31021,31021,,41.8541794,-96.3377462,6705
31023,31023,,41.2260724,-97.1320395,8354
31025,31025,,40.9098778,-96.1406086,26546
31027,31027,,42.6045604,-97.2568696,8401
31029,31029,,40.5303903,-101.6941918,3694
31031,31031,,42.571323,-101.0476532,5505
31033,31033,,41.2142358,-103.0119289,9575
31035,31035,,40.5236693,-98.0508585,6104
31037,31037,,41.57496,-97.0889449,10608
31039,31039,,41.9158651,-96.7885168,9035
31041,31041,,41.3938927,-99.7268662,10625
31043,31043,,42.3916244,-96.561327,21284
31045,31045,,42.7130379,-103.1354358,8383
31047,31047,,40.86784,-99.8155833,24031
31049,31049,,41.1119026,-102.332609,1878
31051,31051,,42.4850864,-96.8557845,5632
31053,31053,,41.5770082,-96.6458524,37249
31055,31055,,41.2970908,-96.1540664,578771
31057,31057,,40.180165,-101.6811327,1900
31059,31059,,40.5250399,-97.5967053,5561
31061,31061,,40.1832031,-98.96208,2914
31063,31063,,40.5309469,-100.4066834,2512
31065,31065,,40.191865,-99.9096631,4655
31067,31067,,40.2552337,-96.6834528,21706
31069,31069,,41.6333638,-102.3029845,1726
31071,31071,,41.9068675,-98.951231,1889
31073,31073,,40.5090947,-99.8232058,1811
31075,31075,,41.9139574,-101.7559645,718
31077,31077,,41.5675715,-98.5305655,2219
31079,31079,,40.8660265,-98.5026645,62616
31081,31081,,40.8728173,-98.0223294,9376
31083,31083,,40.1787663,-99.4034177,3216
31085,31085,,40.5372337,-101.0479627,891
31087,31087,,40.1768964,-101.044217,2630
31089,31089,,42.4592867,-98.7847662,10175
31091,31091,,41.920317,-101.117324,714
31093,31093,,41.2168513,-98.5133417,6461
31095,31095,,40.1757356,-97.1431027,7213
31097,31097,,40.3949552,-96.2652638,5298
31099,31099,,40.5091198,-98.9476019,6639
31101,31101,,41.1942448,-101.6444493,8312
31103,31103,,42.8754803,-99.7183514,946
31105,31105,,41.1992736,-103.7031528,3583
31107,31107,,42.6344045,-97.8913492,8434
31109,31109,,40.7835474,-96.6886584,320301
31111,31111,,41.0503221,-100.7444808,34906
31113,31113,,41.5421555,-100.4436647,865
31115,31115,,41.9031834,-99.5098521,665
31117,31117,,41.6484137,-101.1208507,475
31119,31119,,41.9099293,-97.6068564,35553
31121,31121,,41.1697896,-98.0310573,7687
31123,31123,,41.7322039,-102.9905936,4595
31125,31125,,41.4023855,-97.9914083,3389
31127,31127,,40.3873891,-95.8527214,7025
31129,31129,,40.1764918,-98.0468422,4125
31131,31131,,40.6379916,-96.1310274,15916
31133,31133,,40.1377971,-96.2452136,2564
31135,31135,,40.8576462,-101.6274676,2865
31137,31137,,40.5163647,-99.4065568,8972
31139,31139,,42.2714129,-97.6109917,7266
31141,31141,,41.5768655,-97.5134673,34123
31143,31143,,41.1879253,-97.5706627,5223
31145,31145,,40.1694196,-100.4685764,10724
31147,31147,,40.1237427,-95.7186026,7893
31149,31149,,42.394749,-99.4208512,1321
31151,31151,,40.5168024,-97.131755,14395
31153,31153,,41.1150635,-96.1091254,188464
31155,31155,,41.2233882,-96.6420968,22008
31157,31157,,41.8503306,-103.7015494,36229
31159,31159,,40.8719439,-97.140383,17605
31161,31161,,42.5122888,-102.3682795,5150
31163,31163,,41.2187425,-98.9728492,2986
31165,31165,,42.4706681,-103.7321705,1081
31167,31167,,41.9050454,-97.1771094,5877
31169,31169,,40.1738446,-97.5962626,5053
31171,31171,,41.8557296,-100.5247028,562
31173,31173,,42.1540613,-96.5339428,6806
31175,31175,,41.5640938,-98.9834841,4031
31177,31177,,41.5339726,-96.2245771,20699
31179,31179,,42.210746,-97.1262433,9590
31181,31181,,40.1806461,-98.4985897,3442
31183,31183,,41.9225747,-98.5208533,735
31185,31185,,40.8730557,-97.5967418,14164
32001,32001,,39.5377097,-118.2641661,25077
32003,32003,,36.2141295,-115.0143977,2231147
32005,32005,,38.9051292,-119.6090191,49158
32007,32007,,41.1411327,-115.3514239,53420
32009,32009,,37.7789658,-117.6323824,987
32011,32011,,39.9777878,-116.2722082,1603
32013,32013,,41.4079136,-118.1275915,17218
32015,32015,,39.9002105,-117.0472398,5729
32017,32017,,37.634605,-114.8630367,4600
32019,32019,,39.0222125,-119.1974246,58029
32021,32021,,38.516647,-118.4162794,4552
32023,32023,,37.9658636,-116.4590107,50096
32027,32027,,40.439639,-118.4094765,6668
32029,32029,,39.4383853,-119.5246462,4047
32031,32031,,40.7313196,-119.6632695,479758
32033,32033,,39.4181759,-114.9005649,9192
32510,32510,,39.1530598,-119.7473681,57957
33001,33001,,43.5191091,-71.4253661,63395
33003,33003,,43.8677742,-71.2015596,49961
33005,33005,,42.9254596,-72.2481828,76473
33007,33007,,44.6525477,-71.2894309,31360
33009,33009,,43.9264391,-71.8424242,91025
33011,33011,,42.9115317,-71.7230554,420504
33013,33013,,43.2995786,-71.6800412,152983
33015,33015,,42.9886636,-71.0990801,312771
33017,33017,,43.2932725,-71.0355891,130598
33019,33019,,43.3611883,-72.2220839,43105
34001,34001,,39.4693555,-74.6337591,273865
34003,34003,,40.9596985,-74.0747272,952979
34005,34005,,39.8757858,-74.6630063,460102
34007,34007,,39.8024071,-74.9612493,521194
34009,34009,,39.0858411,-74.8463541,95488
34011,34011,,39.3284336,-75.1216277,154921
34013,34013,,40.7874003,-74.2462919,852720
34015,34015,,39.7228745,-75.1456793,300821
34017,34017,,40.7313751,-74.0786014,713264
34019,34019,,40.5652832,-74.9119695,128807
34021,34021,,40.2825026,-74.703724,384951
34023,34023,,40.4396214,-74.4074303,858770
34025,34025,,40.2870481,-74.1524456,642160
34027,34027,,40.8588961,-74.5472917,508347
34029,34029,,39.865669,-74.2588636,630057
34031,34031,,41.0366554,-74.2994078,521067
34033,34033,,39.5738282,-75.3573559,64752
34035,34035,,40.5655273,-74.6199378,343950
34037,34037,,41.1374609,-74.6919141,144492
34039,34039,,40.6598707,-74.3086957,571963
34041,34041,,40.8534914,-75.0094978,109354
35001,35001,,35.053628,-106.6690805,674919
35003,35003,,33.9016208,-108.3919284,3581
35005,35005,,33.3616045,-104.4698374,65014
35006,35006,,34.9282721,-107.9926805,27284
35007,35007,,36.6129638,-104.6401105,12406
35009,35009,,34.5729841,-103.3460546,48716
35011,35011,,34.3592729,-104.3686961,1873
35013,35013,,32.349919,-106.8349684,218157
35015,35015,,32.4578347,-104.3064338,61096
35017,35017,,32.732087,-108.3815043,28178
35019,35019,,34.8697822,-104.7849677,4465
35021,35021,,35.8593523,-103.8534243,533
35023,35023,,31.8980519,-108.7519293,4214
35025,35025,,32.7956865,-103.4132707,72743
35027,35027,,33.7408411,-105.4498055,20084
35028,35028,,35.8700469,-106.3079679,19169
35029,35029,,32.1845231,-107.7471911,25282
35031,35031,,35.5840616,-108.2532938,72946
35033,35033,,35.9828413,-104.9218975,4232
35035,35035,,32.6155988,-105.7513079,67298
35037,35037,,35.1070184,-103.5480713,8675
35039,35039,,36.5096687,-106.6939829,40347
35041,35041,,34.0212068,-103.4830039,19223
35043,35043,,35.6850913,-106.8831191,147327
35045,35045,,36.5116245,-108.3245778,122912
35047,35047,,35.4768585,-104.8035189,27357
35049,35049,,35.5145309,-105.9639718,153632
35051,35051,,33.1194684,-107.1881612,11512
35053,35053,,33.9916579,-106.9391362,16605
35055,35055,,36.5771832,-105.6388781,34322
35057,35057,,34.5549784,-105.8905574,15150
35059,35059,,36.4880853,-103.4757229,4122
35061,35061,,34.7168404,-106.8065821,75992
36001,36001,,42.5882401,-73.9740095,314679
36003,36003,,42.2478532,-78.0261531,46654
36005,36005,,40.8487111,-73.852939,1468262
36007,36007,,42.1619773,-75.8302833,198591
36009,36009,,42.2390986,-78.662332,77211
36011,36011,,43.0085456,-76.5745866,76644
36013,36013,,42.3042159,-79.4075949,128042
36015,36015,,42.1486972,-76.7524712,84456
36017,36017,,42.4780238,-75.6022407,47407
36019,36019,,44.752712,-73.7056429,80095
36021,36021,,42.2476964,-73.6267175,61587
36023,36023,,42.594039,-76.0762398,46984
36025,36025,,42.1939865,-74.9667281,44644
36027,36027,,41.7548253,-73.7400136,296012
